DpAirportCode;DpScheduledDate;DpScheduledTime;DpActualDate;DpActualTime;DpTerminalName;DpTerminalGate;DpStatusCode;DPStatusDescription;ArrAirportCode;ArrScheduledDate;ArrpScheduledTime;ArrActualDate;ArrActualTime;ArrTerminalName;ArrTerminalGate;ArrStatusCode;ArrStatusDescription;AirlineID;FlightNumber;AircraftCode;StatusCode;StatusDescription
PMI;2023-05-31;20:30;2023-05-31;20:33;;;DP;Flight Departed;PAD;2023-05-31;23:00;2023-05-31;22:56;;;LD;Flight Landed;E6;6808;320;LD;Flight Landed
PMI;2023-05-31;20:35;2023-05-31;20:35;;;DP;Flight Departed;NUE;2023-05-31;22:50;2023-05-31;22:49;;;LD;Flight Landed;E6;6814;32A;LD;Flight Landed
PMI;2023-05-31;20:50;2023-05-31;20:51;;;DP;Flight Departed;BRU;2023-05-31;23:10;2023-05-31;22:55;;;LD;Flight Landed;SN;3766;320;LD;Flight Landed
PMI;2023-05-31;20:55;2023-05-31;20:50;;;DP;Flight Departed;STR;2023-05-31;23:05;2023-05-31;22:54;1;;LD;Flight Landed;X8;2587;320;LD;Flight Landed
PMI;2023-05-31;21:15;2023-05-31;21:27;;;DP;Flight Departed;CGN;2023-05-31;23:40;2023-05-31;23:46;1;C88;LD;Flight Landed;EW;593;320;LD;Flight Landed
PMI;2023-05-31;21:15;2023-05-31;21:23;;;DP;Flight Departed;STR;2023-05-31;23:25;2023-05-31;23:28;1;;LD;Flight Landed;EW;2581;32A;LD;Flight Landed
PMI;2023-05-31;21:40;2023-05-31;21:51;;;DP;Flight Departed;CGN;2023-06-01;00:05;2023-06-01;00:22;1;C30;LD;Flight Landed;EW;589;320;LD;Flight Landed
PMI;2023-05-31;23:15;2023-05-31;23:13;;;DP;Flight Departed;FMO;2023-06-01;01:45;2023-06-01;01:49;;;LD;Flight Landed;E6;6806;32A;LD;Flight Landed
PMI;2023-05-31;23:20;2023-05-31;23:20;;;DP;Flight Departed;FMO;2023-06-01;01:50;2023-06-01;02:06;;;LD;Flight Landed;E6;6822;32A;LD;Flight Landed
BUD;2023-05-31;06:05;2023-05-31;06:06;2A;A02;DP;Flight Departed;MUC;2023-05-31;07:25;2023-05-31;07:22;2;K28;LD;Flight Landed;LH;1683;32Q;LD;Flight Landed
BUD;2023-05-31;06:35;2023-05-31;06:46;2A;A08;DP;Flight Departed;BRU;2023-05-31;08:40;2023-05-31;08:43;;;LD;Flight Landed;SN;2830;319;LD;Flight Landed
BUD;2023-05-31;07:00;2023-05-31;07:09;2A;A01;DP;Flight Departed;VIE;2023-05-31;07:45;2023-05-31;07:44;3;ARS;LD;Flight Landed;OS;718;E95;LD;Flight Landed
BUD;2023-05-31;08:30;2023-05-31;08:27;2A;;DP;Flight Departed;STR;2023-05-31;10:05;2023-05-31;09:55;1;;LD;Flight Landed;EW;2781;31D;LD;Flight Landed
BUD;2023-05-31;08:40;2023-05-31;08:37;2A;A08;DP;Flight Departed;MUC;2023-05-31;10:00;2023-05-31;09:46;2;K18;LD;Flight Landed;LH;1675;319;LD;Flight Landed
BUD;2023-05-31;09:15;2023-05-31;09:16;2A;;DP;Flight Departed;DUS;2023-05-31;11:10;2023-05-31;11:05;;B33;LD;Flight Landed;EW;9785;31B;LD;Flight Landed
BUD;2023-05-31;09:40;2023-05-31;09:54;2A;A04;DP;Flight Departed;FRA;2023-05-31;11:25;2023-05-31;11:34;1;A36;LD;Flight Landed;LH;1335;32Q;LD;Flight Landed
BUD;2023-05-31;09:40;2023-05-31;10:48;2A;A05;DP;Flight Departed;ZRH;2023-05-31;11:20;2023-05-31;12:26;;;LD;Flight Landed;BT;2251;223;LD;Flight Landed
BUD;2023-05-31;11:10;2023-05-31;11:28;2A;A04;DP;Flight Departed;FRA;2023-05-31;12:55;2023-05-31;13:16;1;Area A;LD;Flight Landed;LH;1337;321;LD;Flight Landed
