FlightScheduleID,DepAirportCode,DepScheduledTimeLocal,ArrAirportCode,ArrScheduledTimeLocal,Terminal,AirlineID,FlightNumber,AircraftCode,DaysOfOperation,Effective,Expiration
1621,MUC,2023-04-23T14:55,DEB,2023-04-23T16:20,,LH,1686,CR9,26,2023-04-22,2023-04-25
1622,FRA,2023-04-23T08:15,MUC,2023-04-23T09:10,2,LH,96,32A,6,2023-04-22,2023-04-22
1623,FRA,2023-04-23T12:15,MUC,2023-04-23T13:10,2,LH,104,320,26,2023-04-22,2023-04-25
1624,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,26,2023-04-22,2023-05-02
1625,FRA,2023-04-23T10:15,MUC,2023-04-23T11:10,2,LH,100,321,26,2023-04-22,2023-05-02
1626,MUC,2023-04-23T14:55,DEB,2023-04-23T16:20,,LH,1686,CR9,26,2023-04-22,2023-05-02
1627,FRA,2023-04-23T13:15,MUC,2023-04-23T14:10,2,LH,106,320,26,2023-04-22,2023-04-25
1628,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1267,2023-04-22,2023-04-29
1629,FRA,2023-04-22T09:00,DRS,2023-04-22T09:55,,LH,206,CR9,1267,2023-04-22,2023-04-29
1630,FRA,2023-04-22T13:45,DRS,2023-04-22T14:40,,LH,210,E90,56,2023-04-22,2023-04-28
1631,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,123467,2023-04-22,2023-04-29
1632,FRA,2023-04-22T17:00,DRS,2023-04-22T17:55,,LH,9462,E90,123467,2023-04-22,2023-04-29
1633,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,123467,2023-04-22,2023-04-29
1634,FRA,2023-04-22T22:15,DRS,2023-04-22T23:10,,LH,216,32A,36,2023-04-22,2023-04-26
1635,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,123467,2023-04-22,2023-04-29
1636,FRA,2023-04-23T07:00,DRS,2023-04-23T07:55,,LH,204,319,6,2023-04-22,2023-04-29
1637,MUC,2023-04-22T11:35,DRS,2023-04-22T12:30,,LH,2124,CR9,6,2023-04-22,2023-04-22
1638,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,123567,2023-04-22,2023-04-29
1639,FRA,2023-04-22T15:40,DUB,2023-04-22T16:45,1,LH,980,321,123567,2023-04-22,2023-04-29
1640,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,2346,2023-04-22,2023-04-27
1641,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,123567,2023-04-22,2023-04-29
1642,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,2346,2023-04-22,2023-04-27
1643,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,123567,2023-04-22,2023-04-29
1644,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,2346,2023-04-22,2023-04-27
1645,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,2346,2023-04-22,2023-04-27
1646,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,12367,2023-04-22,2023-04-26
1647,FRA,2023-04-23T07:20,DUB,2023-04-23T08:25,1,LH,976,319,12367,2023-04-22,2023-04-26
1648,FRA,2023-04-22T13:25,DUS,2023-04-22T14:10,,LH,78,32A,67,2023-04-22,2023-04-23
1649,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,156,2023-04-22,2023-04-28
1650,FRA,2023-04-22T17:20,DUS,2023-04-22T18:05,,LH,84,CR9,156,2023-04-22,2023-04-28
1651,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,156,2023-04-22,2023-04-28
1652,FRA,2023-04-22T21:20,DUS,2023-04-22T22:05,,LH,88,32A,6,2023-04-22,2023-04-22
1653,MUC,2023-04-22T11:30,DUS,2023-04-22T12:40,,LH,2014,CR9,6,2023-04-22,2023-04-22
1654,MUC,2023-04-22T13:30,DUS,2023-04-22T14:40,,LH,2016,32N,6,2023-04-22,2023-04-22
1655,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,467,2023-04-22,2023-04-29
1656,FRA,2023-04-22T10:55,EDI,2023-04-22T11:50,,LH,962,321,467,2023-04-22,2023-04-29
1657,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,46,2023-04-22,2023-04-27
1658,FRA,2023-04-22T21:45,EDI,2023-04-22T22:40,,LH,1526,32N,123467,2023-04-22,2023-04-29
1659,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,46,2023-04-22,2023-04-27
1660,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,46,2023-04-22,2023-04-27
1661,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,123467,2023-04-22,2023-04-29
1662,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,6,2023-04-22,2023-07-29
1663,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,6,2023-04-22,2023-07-01
1664,FRA,2023-04-22T12:20,CDG,2023-04-22T13:35,1,LH,1034,321,6,2023-04-22,2023-04-29
1665,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,6,2023-04-22,2023-07-01
1666,FRA,2023-04-22T13:30,FAO,2023-04-22T15:35,,LH,1162,32Q,6,2023-04-22,2023-04-29
1667,MUC,2023-04-22T10:50,FAO,2023-04-22T13:00,,LH,1786,32A,6,2023-04-22,2023-04-22
1668,LIS,2023-04-22T16:35,FAO,2023-04-22T17:20,,LH,6936,32N,6,2023-04-22,2023-04-22
1669,FRA,2023-04-22T09:10,LIS,2023-04-22T11:15,1,LH,1166,321,6,2023-04-22,2023-04-29
1670,LIS,2023-04-22T16:35,FAO,2023-04-22T17:20,,LH,6936,32N,6,2023-04-22,2023-04-29
1671,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,2367,2023-04-22,2023-04-29
1672,FRA,2023-04-22T10:45,FCO,2023-04-22T12:35,1,LH,232,321,2367,2023-04-22,2023-04-29
1673,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,56,2023-04-22,2023-04-29
1674,FRA,2023-04-22T15:55,FCO,2023-04-22T17:45,1,LH,236,32N,56,2023-04-22,2023-04-29
1675,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,146,2023-04-22,2023-04-29
1676,FRA,2023-04-22T16:45,FCO,2023-04-22T18:35,1,LH,238,321,146,2023-04-22,2023-04-29
1677,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,56,2023-04-22,2023-04-29
1678,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,146,2023-04-22,2023-04-29
1679,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,56,2023-04-22,2023-04-29
1680,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,146,2023-04-22,2023-04-29
1681,MUC,2023-04-22T10:40,FCO,2023-04-22T12:05,1,LH,1874,32A,6,2023-04-22,2023-04-22
1682,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1367,2023-04-22,2023-04-29
1683,FRA,2023-04-22T09:20,FDH,2023-04-22T10:05,,LH,370,CR9,1367,2023-04-22,2023-04-29
1684,FRA,2023-04-22T13:15,FDH,2023-04-22T14:00,,LH,372,CR9,123456,2023-04-22,2023-04-29
1685,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,1267,2023-04-22,2023-04-29
1686,FRA,2023-04-22T09:05,PMI,2023-04-22T11:10,,LH,1530,32Q,6,2023-04-22,2023-04-29
1687,FRA,2023-04-22T10:20,PMI,2023-04-22T12:25,,LH,4302,32A,6,2023-04-15,2023-04-29
1688,FRA,2023-04-22T08:20,FLR,2023-04-22T09:50,,LH,6910,E95,1234567,2023-04-22,2023-04-29
1689,FRA,2023-04-22T12:30,FLR,2023-04-22T14:00,,LH,9496,E95,124567,2023-04-22,2023-04-29
1690,FRA,2023-04-22T16:50,FLR,2023-04-22T18:20,,LH,9498,E95,1234567,2023-04-22,2023-04-29
1691,XER,2023-04-22T08:00,FRA,2023-04-22T10:45,1,LH,3755,BUS,2346,2023-04-22,2023-04-29
1692,XER,2023-04-22T11:30,FRA,2023-04-22T14:15,1,LH,3757,BUS,2346,2023-04-22,2023-05-13
1693,FRA,2023-04-22T21:10,FLR,2023-04-22T22:40,,LH,9500,E95,2346,2023-04-22,2023-05-13
1694,XER,2023-04-22T16:45,FRA,2023-04-22T19:30,1,LH,3761,BUS,2346,2023-04-22,2023-05-13
1695,MUC,2023-04-22T15:05,FLR,2023-04-22T16:20,,LH,9440,E95,67,2023-04-22,2023-04-23
1696,MUC,2023-04-22T15:05,FLR,2023-04-22T16:20,,LH,9440,E95,6,2023-04-22,2023-04-22
1697,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1467,2023-04-22,2023-04-29
1698,FRA,2023-04-22T10:15,MUC,2023-04-22T11:10,2,LH,100,321,1467,2023-04-22,2023-04-29
1699,MUC,2023-04-22T15:05,FLR,2023-04-22T16:20,,LH,9440,E95,1467,2023-04-22,2023-04-29
1700,XER,2023-04-22T04:30,FRA,2023-04-22T07:15,1,LH,3753,BUS,1567,2023-04-22,2023-04-29
1701,FRA,2023-04-22T09:05,FMO,2023-04-22T09:50,,LH,62,CR9,1567,2023-04-22,2023-04-29
